'freq[cm-1]','tip3p[200ps/hann]', 'spce/qspcfw[200ps/hann]', 'spce/spcfw[200ps/hann]', 'spce[200ps/hann]', 'opc3pol[200ps/hann]'
739.200000,25.594081,19.339016,18.703875,33.284973,2.182607
740.850000,26.365023,15.739464,17.099704,35.319758,2.112580
742.500000,24.143236,12.310418,14.202811,32.711504,1.975622
744.150000,21.012882,14.102062,13.415625,30.445112,1.866405
745.800000,23.076156,16.019528,12.815885,34.469950,1.994257
747.450000,24.295792,15.830991,15.384665,35.326500,1.946709
749.100000,22.559165,15.466568,20.746132,33.858952,1.452189
750.750000,24.598422,16.383474,20.851894,35.961218,1.481499
752.400000,27.412389,17.292748,18.342973,31.620880,1.853529
754.050000,27.286875,17.336891,17.522321,25.166538,1.589145
755.700000,25.728040,17.563683,16.473107,19.611264,1.503915
757.350000,21.725024,14.657131,16.173700,17.300372,1.784481
759.000000,18.080173,12.160277,14.303969,24.944738,1.716391
760.650000,17.952097,12.527391,11.352188,29.043941,1.635635
762.300000,17.914877,13.251134,13.099655,26.309895,1.592282
763.950000,15.728251,13.758223,14.721641,27.881276,1.417244
765.600000,14.168123,15.011366,12.656597,33.797011,1.285898
767.250000,15.952956,16.085284,12.476414,37.674799,1.189855
768.900000,16.930714,13.225879,14.417122,36.177424,1.069300
770.550000,15.479585,11.180504,15.284219,34.664617,1.033371
772.200000,15.403723,11.840168,14.552577,35.452064,1.215877
773.850000,17.914228,12.074614,14.740371,33.080852,1.399913
775.500000,17.685805,12.506659,15.182245,29.748658,1.257016
777.150000,18.142006,13.233153,14.502101,28.812614,0.981114
778.800000,21.681718,14.906444,15.867429,26.385387,0.875359
780.450000,18.918184,16.426321,15.649742,26.344655,0.905731
782.100000,15.956383,17.062480,16.310312,32.136815,1.030591
783.750000,19.425154,16.597268,21.238091,33.883661,1.114546
785.400000,21.980738,12.566128,23.449517,30.277275,1.074359
787.050000,20.581522,10.188330,21.035636,29.142277,1.023090
788.700000,20.413708,13.779928,17.317337,29.156732,1.049916
790.350000,19.815601,16.812079,17.175996,28.200551,1.113530
792.000000,14.575754,15.823972,19.069319,32.206249,1.135199
793.650000,14.817267,12.975076,16.822031,35.807274,1.123686
795.300000,19.530139,11.449505,14.103028,32.829071,1.137027
796.950000,20.455226,13.051236,16.738615,30.590834,1.128917
798.600000,21.060530,15.770024,18.384259,28.896498,1.083939
800.250000,20.650539,16.046292,15.856459,26.140412,1.081751
801.900000,20.191679,14.728116,17.196096,24.640747,1.160905
803.550000,22.788103,15.327058,20.873324,23.705940,1.246212
805.200000,22.450000,15.544378,19.508991,25.379600,1.179610
806.850000,16.785943,14.903084,16.650509,27.286149,1.030206
808.500000,13.989166,15.763419,15.975914,24.205714,0.955413
810.150000,17.725075,15.434123,17.066601,20.307965,0.929435
811.800000,20.341149,14.730509,17.961153,18.418618,0.891601
813.450000,18.441307,15.097214,16.726860,21.244436,0.866542
815.100000,17.605815,14.730010,15.145511,27.985893,0.893479
816.750000,19.415474,14.252890,15.720327,29.093924,0.904028
818.400000,19.831426,12.767820,19.686144,28.995876,0.895185
820.050000,16.800497,12.318432,23.089673,30.012132,0.906437
821.700000,14.853611,14.551202,21.306866,26.305641,0.834317
823.350000,13.607106,14.901233,17.701819,24.688410,0.789442
825.000000,11.201896,14.355381,15.304309,24.793085,0.866731
826.650000,12.645301,14.859554,11.886334,19.957144,0.939445
828.300000,15.150817,15.335345,10.872799,19.386954,0.987004
829.950000,15.027008,14.602811,12.073191,24.044795,0.940437
831.600000,13.619206,14.415972,12.516944,23.647774,0.830024
833.250000,12.098333,14.470925,13.765526,21.137134,0.872150
834.900000,12.728616,11.447739,13.921551,21.212068,0.948418
836.550000,14.876583,10.129553,13.914151,20.610345,0.872098
838.200000,15.640009,11.700348,13.318435,19.914448,0.819477
839.850000,14.421382,11.937353,11.759146,20.634859,0.824080
841.500000,13.357134,11.508410,12.220843,18.495345,0.804021
843.150000,12.340205,12.573530,12.452211,19.959530,0.798408
844.800000,11.616326,12.005231,11.122680,23.819301,0.775891
846.450000,11.722813,9.834065,11.458245,20.300043,0.788800
848.100000,12.484611,10.587849,14.305842,17.646046,0.832084
849.750000,12.960050,11.967531,15.424039,17.555906,0.825641
851.400000,11.617353,12.082603,13.585490,14.465346,0.901337
853.050000,11.150041,11.685380,12.215927,12.603226,0.974640
854.700000,12.015170,10.874146,11.145567,14.649603,0.932039
856.350000,10.929897,9.748311,10.518003,18.077700,0.873050
858.000000,9.857949,8.873384,12.395596,17.715588,0.766551
859.650000,11.512810,8.687606,13.019992,17.711768,0.707583
861.300000,11.417675,8.210668,11.566350,25.532440,0.703833
862.950000,8.661174,8.695397,10.718236,28.585924,0.682188
864.600000,7.765627,9.675742,10.995144,19.297456,0.722448
866.250000,8.841318,9.092311,11.368184,13.426822,0.761956
867.900000,10.774820,10.027477,10.581618,15.602538,0.765905
869.550000,11.854508,11.646664,11.553729,19.758616,0.782510
871.200000,9.906403,8.839200,12.500772,23.915166,0.791659
872.850000,8.487288,6.194828,10.896527,21.634568,0.770184
874.500000,8.434435,7.264360,9.764258,15.664925,0.714305
876.150000,8.699827,8.803525,10.408146,14.346007,0.675671
877.800000,9.437456,9.792833,11.249420,14.889914,0.712005
879.450000,8.083511,9.412964,10.998461,15.820891,0.769215
881.100000,7.130207,9.024366,10.592959,18.352236,0.745017
882.750000,9.368406,9.981705,9.643553,16.777449,0.673238
884.400000,11.629452,9.301010,8.113738,12.399914,0.648494
886.050000,10.819692,9.540390,7.545150,11.762169,0.675596
887.700000,9.789246,11.616115,7.404582,13.620070,0.731229
889.350000,9.972027,10.728815,6.594225,13.840003,0.742644
891.000000,8.824764,10.095046,7.285617,11.595682,0.673629
892.650000,7.274670,10.601074,9.956170,10.336782,0.645875
894.300000,5.951371,9.368680,10.993260,10.416969,0.669098
895.950000,5.119582,9.273647,11.081897,13.181178,0.676582
897.600000,4.995213,10.091514,11.434083,16.470542,0.694788
899.250000,4.719575,9.092242,11.199789,15.620369,0.683457
900.900000,5.094372,7.123297,11.926843,13.928654,0.669009
902.550000,5.122167,5.815337,12.226802,11.861483,0.694552
904.200000,4.442157,5.862115,10.489356,8.694713,0.703553
905.850000,4.683617,5.619223,8.893584,7.471045,0.691824
907.500000,5.056683,5.102189,7.852025,10.428690,0.675539
909.150000,5.234340,5.563564,8.138832,12.953909,0.670922
910.800000,5.283858,6.998072,9.275911,12.202851,0.678512
912.450000,4.910598,8.083498,9.427931,11.823434,0.681920
914.100000,4.436489,7.568386,9.943895,12.456548,0.695514
915.750000,3.968426,6.401584,10.157036,12.913854,0.716991
917.400000,3.917569,4.862378,8.429173,11.304809,0.730700
919.050000,4.779328,4.497680,6.577708,9.880956,0.721082
920.700000,5.454466,5.396311,7.157698,10.040272,0.683861
922.350000,5.171511,5.427044,8.256814,9.252542,0.672255
924.000000,4.647935,5.468173,7.262445,9.165774,0.672393
925.650000,4.661989,5.914125,6.466195,9.654526,0.644589
927.300000,5.367370,5.617949,8.316540,8.991018,0.626130
928.950000,5.297947,6.060056,9.664269,8.507902,0.608474
930.600000,4.378457,6.866034,7.807936,9.033902,0.619170
932.250000,3.880639,6.271638,7.324010,8.908514,0.671904
933.900000,4.430669,5.817758,8.942853,7.632992,0.716564
935.550000,4.961170,5.586035,8.894344,7.136115,0.726960
937.200000,4.248781,5.332576,7.597386,8.083595,0.688138
938.850000,4.144612,5.464859,6.486183,9.563946,0.646283
940.500000,4.963585,5.053092,6.293019,10.005215,0.646585
942.150000,5.009063,4.449336,6.261768,9.031300,0.676432
943.800000,4.511642,4.408126,5.248615,7.765168,0.685934
945.450000,4.610566,4.655932,4.413593,6.363082,0.661924
947.100000,4.767387,4.953786,5.149389,5.114062,0.640129
948.750000,4.019883,5.254658,6.524218,5.443234,0.631979
950.400000,3.540286,5.897425,7.174427,5.942285,0.638595
952.050000,3.220354,6.678939,6.870199,5.129385,0.664443
953.700000,2.855944,6.306385,5.761420,4.062285,0.680095
955.350000,3.250853,4.937697,5.082830,4.168465,0.674305
957.000000,3.442199,4.200118,5.523770,5.157133,0.661333
958.650000,3.009105,4.595005,6.393087,5.477796,0.628028
960.300000,2.914812,4.515823,6.976839,5.817939,0.614662
961.950000,3.367243,4.211991,6.645557,5.939199,0.642175
963.600000,3.432456,4.552886,5.311886,5.479804,0.680058
965.250000,2.898472,4.049920,4.952100,5.585641,0.686497
966.900000,2.465241,3.556801,5.565330,6.046377,0.646963
968.550000,2.898473,3.908214,5.431893,6.220432,0.651363
970.200000,3.533192,4.014717,5.356740,5.873601,0.698340
971.850000,3.166067,4.358316,4.795120,6.231328,0.695487
973.500000,2.554882,5.055484,4.179403,6.760054,0.677212
975.150000,2.310041,5.246938,4.710442,5.780918,0.663066
976.800000,2.064647,4.768669,4.713217,4.992809,0.642154
978.450000,2.046471,3.948457,3.848291,5.374364,0.648980
980.100000,2.379311,4.168039,3.789087,5.455999,0.679585
981.750000,2.673348,4.689614,4.671714,4.635412,0.698082
983.400000,2.763826,4.159369,4.984292,4.125848,0.653915
985.050000,2.635494,3.727621,4.711037,4.550359,0.633232
986.700000,2.403235,3.364529,4.197854,4.934958,0.678255
988.350000,2.101525,2.949186,4.050930,4.226389,0.689003
990.000000,1.938453,3.063413,4.432897,3.737315,0.686149
991.650000,2.360683,3.288357,4.406056,3.902486,0.686637
993.300000,2.896655,3.035662,4.502021,3.521164,0.652806
994.950000,3.055312,2.853575,4.992468,3.179532,0.625426
996.600000,2.953535,3.158923,5.325440,2.986395,0.642734
998.250000,2.632150,3.234492,5.052345,3.347018,0.664173
999.900000,2.238052,2.965577,4.402979,3.988070,0.677609
1001.550000,1.908703,2.816454,3.934029,3.540017,0.679568
1003.200000,2.008860,2.791788,3.920845,2.930131,0.646287
1004.850000,2.384834,2.742506,4.152396,3.098977,0.651861
1006.500000,2.472496,2.751817,4.028451,3.419634,0.715078
1008.150000,2.405987,2.478225,3.573393,3.565331,0.719273
1009.800000,2.406427,2.016282,3.077584,3.568338,0.683457
1011.450000,2.417302,2.143829,3.070357,3.252323,0.683138
1013.100000,2.332011,2.403111,3.461094,2.997628,0.653098
1014.750000,2.071293,2.309437,3.393930,2.983036,0.600883
1016.400000,1.878353,2.545410,2.913844,3.159199,0.583623
1018.050000,1.998504,2.950650,2.700562,3.380480,0.596256
1019.700000,2.001628,2.859376,2.933178,3.196725,0.626568
1021.350000,1.808242,2.181121,3.113696,3.115467,0.630532
1023.000000,1.873790,1.743166,3.219164,2.936496,0.637508
1024.650000,2.248450,2.379099,3.531874,2.633324,0.648636
1026.300000,2.509656,2.738613,3.493788,2.613524,0.589483
1027.950000,2.199990,2.191608,2.799968,2.684689,0.549110
1029.600000,1.974201,2.028736,2.151624,2.747974,0.587218
1031.250000,2.336251,2.269430,2.035611,2.810938,0.613502
1032.900000,2.456343,2.182833,2.182965,3.103899,0.600452
1034.550000,2.050011,2.001867,2.292844,2.917312,0.614356
1036.200000,1.781262,2.019941,2.350481,2.312266,0.640091
1037.850000,1.824646,2.108858,2.432129,2.111961,0.645371
1039.500000,2.031399,2.258477,2.495913,2.180964,0.651666
1041.150000,2.263991,2.301690,2.572016,2.259128,0.652845
1042.800000,2.229079,2.238577,2.750460,2.322295,0.666062
1044.450000,2.308089,2.111485,2.912822,2.486422,0.678663
1046.100000,2.334164,1.972643,3.100142,2.599673,0.655923
1047.750000,2.116146,2.043943,3.111846,2.606323,0.608793
1049.400000,2.021342,2.061404,2.811328,2.622993,0.613246
1051.050000,1.816143,2.001895,2.546457,2.619217,0.649265
1052.700000,1.768726,1.974439,2.379060,2.502172,0.634461
1054.350000,2.028821,2.036399,2.455165,2.474069,0.605233
1056.000000,1.969838,2.286356,2.703518,2.557952,0.611279
1057.650000,1.623749,2.282280,2.813051,2.450396,0.617743
1059.300000,1.542421,2.007913,3.242982,2.197521,0.593923
1060.950000,1.603879,1.939060,3.512268,1.990050,0.602402
1062.600000,1.582862,1.980728,2.838638,1.997225,0.625935
1064.250000,1.482597,2.023143,2.376612,2.113811,0.626168
1065.900000,1.331652,2.259551,2.379403,2.303915,0.643655
1067.550000,1.220102,2.349746,2.351800,2.371282,0.622746
1069.200000,1.233183,2.132628,2.403912,2.261611,0.594021
1070.850000,1.483432,1.976236,2.288015,2.257145,0.625434
1072.500000,1.525101,1.850019,2.175244,2.581732,0.635345
1074.150000,1.374575,1.820042,2.182641,2.743361,0.616654
1075.800000,1.553383,1.890022,2.030547,2.302410,0.599880
1077.450000,1.678244,1.737203,2.046302,2.166138,0.589110
1079.100000,1.601429,1.589655,2.212750,2.464622,0.610685
1080.750000,1.586982,1.658406,1.942962,2.432367,0.621007
1082.400000,1.682707,1.839691,1.905994,2.041970,0.612823
1084.050000,1.704100,2.032657,2.156591,1.739313,0.625291
1085.700000,1.557700,2.110474,2.002259,1.663234,0.613864
1087.350000,1.389398,2.039801,2.002649,1.794559,0.600938
1089.000000,1.248192,1.940816,2.382102,1.942114,0.642379
1090.650000,1.240556,2.062015,2.462171,2.022496,0.674913
1092.300000,1.440801,2.231454,2.054075,2.071963,0.661035
1093.950000,1.633702,2.157208,1.900927,1.946788,0.635492
1095.600000,1.517570,1.997617,1.944527,1.877524,0.604911
1097.250000,1.530433,1.793054,1.877259,1.898354,0.587511
1098.900000,1.701356,1.718513,2.104521,1.835407,0.615422
1100.550000,1.603333,1.876479,2.292859,1.705613,0.664980
1102.200000,1.534989,1.849325,1.985650,1.724091,0.661191
1103.850000,1.458769,1.814485,1.638531,2.039942,0.612893
1105.500000,1.246029,1.895828,1.873871,2.173751,0.618595
1107.150000,1.350576,1.635683,2.161077,1.883536,0.642166
1108.800000,1.675253,1.227304,1.934974,1.679454,0.620327
1110.450000,1.671549,1.316702,1.743426,1.838739,0.608450
1112.100000,1.433191,1.797465,1.833139,1.909764,0.621553
1113.750000,1.414009,1.998400,1.779352,1.602450,0.631992
1115.400000,1.479656,1.832726,1.541809,1.392707,0.629257
1117.050000,1.396398,1.732092,1.583888,1.588919,0.624075
1118.700000,1.395884,1.749545,1.776720,1.792867,0.612047
1120.350000,1.438150,1.624615,1.775297,1.804681,0.573611
1122.000000,1.538819,1.536511,1.929982,1.762720,0.553538
1123.650000,1.570151,1.615070,2.044123,1.627619,0.557863
1125.300000,1.293044,1.671309,1.933976,1.578782,0.573444
1126.950000,1.256465,1.687630,2.029481,1.701223,0.609292
1128.600000,1.569342,1.776242,1.942929,1.769882,0.619198
1130.250000,1.551676,1.838542,1.745233,1.699664,0.605563
1131.900000,1.353116,1.777879,1.827953,1.688243,0.605880
1133.550000,1.377080,1.850831,1.744772,1.825824,0.642412
1135.200000,1.386868,1.994308,1.621080,1.760515,0.654003
1136.850000,1.369835,1.680372,1.827036,1.522369,0.598962
1138.500000,1.399504,1.371337,1.968982,1.399061,0.568705
1140.150000,1.444980,1.449478,1.850444,1.676277,0.576880
1141.800000,1.430224,1.531701,1.782817,1.994849,0.601830
1143.450000,1.237950,1.743303,1.776809,1.697975,0.645397
1145.100000,1.249263,1.739586,1.714920,1.346099,0.676654
1146.750000,1.408885,1.557458,1.866268,1.412699,0.666402
1148.400000,1.244845,1.662659,2.020854,1.579570,0.624426
1150.050000,1.059673,1.916159,1.954975,1.528741,0.589588
1151.700000,1.168828,2.016269,1.950921,1.514560,0.585395
1153.350000,1.424349,1.815064,1.835129,1.609454,0.609855
1155.000000,1.467680,1.725511,1.622501,1.500516,0.615440
1156.650000,1.323009,1.679898,1.815826,1.483762,0.592444
1158.300000,1.355125,1.575731,2.308163,1.703501,0.610541
1159.950000,1.366746,1.782945,2.304778,1.884837,0.677401
1161.600000,1.204893,1.801856,1.834360,1.801477,0.682647
1163.250000,1.110167,1.599662,1.472907,1.455723,0.614736
1164.900000,1.170625,1.714559,1.457844,1.285410,0.592079
1166.550000,1.299954,1.687131,1.642460,1.541054,0.618349
1168.200000,1.407051,1.688725,1.523872,1.727703,0.617220
1169.850000,1.395383,1.976399,1.365281,1.577533,0.588076
1171.500000,1.209542,2.011892,1.578270,1.444779,0.586816
1173.150000,1.100531,1.899862,1.855768,1.338764,0.602852
1174.800000,1.361905,1.757155,1.999937,1.217762,0.585776
1176.450000,1.621955,1.649009,1.847044,1.226513,0.563961
1178.100000,1.455653,1.790570,1.883288,1.318320,0.567816
1179.750000,1.356587,1.938432,2.248675,1.415846,0.584190
1181.400000,1.452593,1.838354,2.107862,1.476338,0.589968
1183.050000,1.353478,1.716181,1.724520,1.431603,0.567942
1184.700000,1.329547,1.709575,1.696198,1.323114,0.549392
1186.350000,1.418717,1.630537,2.016673,1.385295,0.565504
1188.000000,1.404465,1.613634,2.142190,1.453460,0.589614
1189.650000,1.388760,1.780783,1.875091,1.556882,0.586411
1191.300000,1.322381,1.914962,1.866408,1.762959,0.568045
1192.950000,1.226006,1.877565,2.019745,1.542569,0.546200
1194.600000,1.229656,1.773658,1.932140,1.166238,0.539904
1196.250000,1.355068,1.570344,1.976412,1.054735,0.553324
1197.900000,1.442263,1.465102,2.019801,1.014681,0.558732
1199.550000,1.400497,1.671334,1.884400,1.163811,0.568841
1201.200000,1.302620,1.770268,2.138617,1.458021,0.580439
1202.850000,1.161658,1.872699,2.333861,1.576256,0.565240
1204.500000,1.058642,1.922989,2.024730,1.619385,0.555499
1206.150000,1.144492,1.777957,1.830845,1.678646,0.578970
1207.800000,1.290624,1.841818,1.893041,1.653673,0.603531
1209.450000,1.187854,1.993035,1.907047,1.569803,0.622664
1211.100000,1.083010,2.104204,1.916053,1.457572,0.623130
1212.750000,1.100914,2.095454,1.991223,1.334433,0.591939
1214.400000,1.082617,1.867008,1.968177,1.187396,0.575924
1216.050000,1.070960,1.765087,1.862561,1.143588,0.609420
1217.700000,1.091968,1.998364,1.940923,1.236634,0.629003
1219.350000,1.133210,2.187780,2.253293,1.271445,0.600518
1221.000000,1.100737,1.953849,2.283711,1.312576,0.584104
1222.650000,1.039109,1.802468,1.865098,1.378016,0.574292
1224.300000,1.088288,2.105751,1.601801,1.373878,0.547674
1225.950000,1.272870,2.138084,1.684556,1.306772,0.549239
1227.600000,1.283901,1.877887,1.671219,1.163875,0.579504
1229.250000,1.097626,2.011717,1.628151,1.121083,0.592603
1230.900000,1.040170,2.298986,1.960921,1.355563,0.593219
1232.550000,1.040669,2.105931,2.392110,1.565431,0.584311
1234.200000,1.066264,1.882036,2.468092,1.454568,0.554788
1235.850000,1.153838,2.132932,2.350919,1.309094,0.557032
1237.500000,1.241213,2.410440,2.247483,1.210342,0.607944
1239.150000,1.233096,2.290133,1.930015,1.065342,0.644854
1240.800000,1.168195,1.824608,1.674938,1.166164,0.662468
1242.450000,1.208511,1.743339,2.039444,1.331531,0.637478
1244.100000,1.191278,2.144188,2.448676,1.228586,0.585789
1245.750000,1.091590,2.278319,2.215142,1.079074,0.568079
1247.400000,1.078997,2.123215,2.036084,1.084211,0.567558
1249.050000,1.024933,2.313231,2.217870,1.430488,0.586510
1250.700000,0.944660,2.345599,2.299368,1.734537,0.596672
1252.350000,0.985185,1.735406,2.275556,1.600434,0.555647
1254.000000,1.060504,1.744780,1.997461,1.422730,0.504572
1255.650000,1.103852,2.187202,1.709127,1.309983,0.495831
1257.300000,1.072533,2.019179,1.835677,1.321970,0.517760
1258.950000,1.032963,1.982345,1.952140,1.360242,0.557825
1260.600000,1.076899,2.185283,1.846825,1.207860,0.598295
1262.250000,1.082617,2.217179,2.008075,1.214987,0.617143
1263.900000,1.072505,2.237053,2.263321,1.292780,0.598777
1265.550000,1.153429,2.355684,2.340263,1.132635,0.585664
1267.200000,1.276824,2.518201,2.295042,1.173525,0.633930
1268.850000,1.256795,2.321995,2.113475,1.327330,0.646969
1270.500000,1.083958,2.133477,2.129590,1.276002,0.602979
1272.150000,1.047072,2.050151,2.322025,1.318203,0.573216
1273.800000,1.100731,1.964141,2.532301,1.409400,0.556962
1275.450000,1.072102,2.237295,2.467362,1.371291,0.562509
1277.100000,1.119455,2.531903,2.362596,1.240767,0.572724
1278.750000,1.191470,2.611958,2.465867,1.201736,0.545081
1280.400000,1.130055,2.458955,3.002243,1.269138,0.534024
1282.050000,1.111168,2.130326,3.502767,1.292368,0.571327
1283.700000,1.136826,2.214313,2.838855,1.380226,0.575587
