'freq[cm-1]','pbe[45ps/hann]'
25666.666667, 0.503269
25674.000000, 0.503269
25681.333333, 0.503269
25688.666667, 0.503269
25696.000000, 0.503269
25703.333333, 0.503269
25710.666667, 0.503269
25718.000000, 0.503270
25725.333333, 0.503269
25732.666667, 0.503269
25740.000000, 0.503269
25747.333333, 0.503269
25754.666667, 0.503269
25762.000000, 0.503269
25769.333333, 0.503269
25776.666667, 0.503269
25784.000000, 0.503270
25791.333333, 0.503270
25798.666667, 0.503270
25806.000000, 0.503270
25813.333333, 0.503270
25820.666667, 0.503270
25828.000000, 0.503270
25835.333333, 0.503270
25842.666667, 0.503270
25850.000000, 0.503270
25857.333333, 0.503270
25864.666667, 0.503270
25872.000000, 0.503270
25879.333333, 0.503271
25886.666667, 0.503271
25894.000000, 0.503271
25901.333333, 0.503271
25908.666667, 0.503271
25916.000000, 0.503271
25923.333333, 0.503271
25930.666667, 0.503271
25938.000000, 0.503271
25945.333333, 0.503271
25952.666667, 0.503271
25960.000000, 0.503271
25967.333333, 0.503271
25974.666667, 0.503271
25982.000000, 0.503271
25989.333333, 0.503271
25996.666667, 0.503271
26004.000000, 0.503271
26011.333333, 0.503271
26018.666667, 0.503272
26026.000000, 0.503271
26033.333333, 0.503271
26040.666667, 0.503271
26048.000000, 0.503271
26055.333333, 0.503271
26062.666667, 0.503271
26070.000000, 0.503271
26077.333333, 0.503271
26084.666667, 0.503271
26092.000000, 0.503272
26099.333333, 0.503272
26106.666667, 0.503272
26114.000000, 0.503272
26121.333333, 0.503272
26128.666667, 0.503272
26136.000000, 0.503272
26143.333333, 0.503272
26150.666667, 0.503272
26158.000000, 0.503272
26165.333333, 0.503272
26172.666667, 0.503272
26180.000000, 0.503272
26187.333333, 0.503272
26194.666667, 0.503273
26202.000000, 0.503272
26209.333333, 0.503272
26216.666667, 0.503273
26224.000000, 0.503273
26231.333333, 0.503273
26238.666667, 0.503273
26246.000000, 0.503272
26253.333333, 0.503272
26260.666667, 0.503273
26268.000000, 0.503273
26275.333333, 0.503273
26282.666667, 0.503273
26290.000000, 0.503273
26297.333333, 0.503273
26304.666667, 0.503274
26312.000000, 0.503274
26319.333333, 0.503273
26326.666667, 0.503273
26334.000000, 0.503273
26341.333333, 0.503273
26348.666667, 0.503274
26356.000000, 0.503274
26363.333333, 0.503274
26370.666667, 0.503274
26378.000000, 0.503274
26385.333333, 0.503274
26392.666667, 0.503274
26400.000000, 0.503274
26407.333333, 0.503273
26414.666667, 0.503273
26422.000000, 0.503274
26429.333333, 0.503274
26436.666667, 0.503273
26444.000000, 0.503273
26451.333333, 0.503274
26458.666667, 0.503274
26466.000000, 0.503274
26473.333333, 0.503274
26480.666667, 0.503274
26488.000000, 0.503274
26495.333333, 0.503274
26502.666667, 0.503275
26510.000000, 0.503275
26517.333333, 0.503274
26524.666667, 0.503274
26532.000000, 0.503274
26539.333333, 0.503274
26546.666667, 0.503275
26554.000000, 0.503275
26561.333333, 0.503275
26568.666667, 0.503275
26576.000000, 0.503275
26583.333333, 0.503275
26590.666667, 0.503275
26598.000000, 0.503275
26605.333333, 0.503275
26612.666667, 0.503275
26620.000000, 0.503275
26627.333333, 0.503275
26634.666667, 0.503275
26642.000000, 0.503275
26649.333333, 0.503275
26656.666667, 0.503275
26664.000000, 0.503275
26671.333333, 0.503276
26678.666667, 0.503276
26686.000000, 0.503276
26693.333333, 0.503276
26700.666667, 0.503276
26708.000000, 0.503276
26715.333333, 0.503276
26722.666667, 0.503275
26730.000000, 0.503275
26737.333333, 0.503275
26744.666667, 0.503275
26752.000000, 0.503275
26759.333333, 0.503275
26766.666667, 0.503276
26774.000000, 0.503276
26781.333333, 0.503275
26788.666667, 0.503276
26796.000000, 0.503276
26803.333333, 0.503276
26810.666667, 0.503276
26818.000000, 0.503276
26825.333333, 0.503276
26832.666667, 0.503276
26840.000000, 0.503276
26847.333333, 0.503276
26854.666667, 0.503276
26862.000000, 0.503276
26869.333333, 0.503276
26876.666667, 0.503276
26884.000000, 0.503276
26891.333333, 0.503276
26898.666667, 0.503277
26906.000000, 0.503277
26913.333333, 0.503277
26920.666667, 0.503277
26928.000000, 0.503277
26935.333333, 0.503277
26942.666667, 0.503277
26950.000000, 0.503277
26957.333333, 0.503277
26964.666667, 0.503277
26972.000000, 0.503277
26979.333333, 0.503277
26986.666667, 0.503277
26994.000000, 0.503277
27001.333333, 0.503277
27008.666667, 0.503277
27016.000000, 0.503277
27023.333333, 0.503278
27030.666667, 0.503278
27038.000000, 0.503277
27045.333333, 0.503277
27052.666667, 0.503277
27060.000000, 0.503277
27067.333333, 0.503277
27074.666667, 0.503277
27082.000000, 0.503277
27089.333333, 0.503277
27096.666667, 0.503277
27104.000000, 0.503278
27111.333333, 0.503278
27118.666667, 0.503278
27126.000000, 0.503277
27133.333333, 0.503278
27140.666667, 0.503278
27148.000000, 0.503278
27155.333333, 0.503277
27162.666667, 0.503278
27170.000000, 0.503278
27177.333333, 0.503278
27184.666667, 0.503278
27192.000000, 0.503278
27199.333333, 0.503278
27206.666667, 0.503278
27214.000000, 0.503278
27221.333333, 0.503278
27228.666667, 0.503278
27236.000000, 0.503278
27243.333333, 0.503278
27250.666667, 0.503279
27258.000000, 0.503279
27265.333333, 0.503278
27272.666667, 0.503278
27280.000000, 0.503279
27287.333333, 0.503279
27294.666667, 0.503279
27302.000000, 0.503279
27309.333333, 0.503278
27316.666667, 0.503278
27324.000000, 0.503278
27331.333333, 0.503279
27338.666667, 0.503279
27346.000000, 0.503279
27353.333333, 0.503278
27360.666667, 0.503278
27368.000000, 0.503278
27375.333333, 0.503279
27382.666667, 0.503279
27390.000000, 0.503279
27397.333333, 0.503279
27404.666667, 0.503279
27412.000000, 0.503279
27419.333333, 0.503279
27426.666667, 0.503279
27434.000000, 0.503279
27441.333333, 0.503279
27448.666667, 0.503280
27456.000000, 0.503279
27463.333333, 0.503279
27470.666667, 0.503279
27478.000000, 0.503280
27485.333333, 0.503280
27492.666667, 0.503279
27500.000000, 0.503279
27507.333333, 0.503279
27514.666667, 0.503279
27522.000000, 0.503279
27529.333333, 0.503279
27536.666667, 0.503279
27544.000000, 0.503280
27551.333333, 0.503280
27558.666667, 0.503280
27566.000000, 0.503280
27573.333333, 0.503280
27580.666667, 0.503280
27588.000000, 0.503280
27595.333333, 0.503280
27602.666667, 0.503280
27610.000000, 0.503280
27617.333333, 0.503280
27624.666667, 0.503280
27632.000000, 0.503280
27639.333333, 0.503280
27646.666667, 0.503280
27654.000000, 0.503280
27661.333333, 0.503280
27668.666667, 0.503280
27676.000000, 0.503281
27683.333333, 0.503281
27690.666667, 0.503280
27698.000000, 0.503280
27705.333333, 0.503280
27712.666667, 0.503280
27720.000000, 0.503280
27727.333333, 0.503281
27734.666667, 0.503280
27742.000000, 0.503280
27749.333333, 0.503281
27756.666667, 0.503281
27764.000000, 0.503281
27771.333333, 0.503280
27778.666667, 0.503280
27786.000000, 0.503280
27793.333333, 0.503281
27800.666667, 0.503281
27808.000000, 0.503281
27815.333333, 0.503281
27822.666667, 0.503281
27830.000000, 0.503281
27837.333333, 0.503281
27844.666667, 0.503281
27852.000000, 0.503281
27859.333333, 0.503281
27866.666667, 0.503281
27874.000000, 0.503281
27881.333333, 0.503281
27888.666667, 0.503281
27896.000000, 0.503281
27903.333333, 0.503281
27910.666667, 0.503281
27918.000000, 0.503281
27925.333333, 0.503281
27932.666667, 0.503281
27940.000000, 0.503282
27947.333333, 0.503282
27954.666667, 0.503281
27962.000000, 0.503282
27969.333333, 0.503282
27976.666667, 0.503282
27984.000000, 0.503282
27991.333333, 0.503282
27998.666667, 0.503282
28006.000000, 0.503282
28013.333333, 0.503282
28020.666667, 0.503282
28028.000000, 0.503282
28035.333333, 0.503282
28042.666667, 0.503282
28050.000000, 0.503282
28057.333333, 0.503282
28064.666667, 0.503282
28072.000000, 0.503282
28079.333333, 0.503282
28086.666667, 0.503282
28094.000000, 0.503282
28101.333333, 0.503282
28108.666667, 0.503282
28116.000000, 0.503282
28123.333333, 0.503282
28130.666667, 0.503282
28138.000000, 0.503282
28145.333333, 0.503282
28152.666667, 0.503282
28160.000000, 0.503282
28167.333333, 0.503282
28174.666667, 0.503282
28182.000000, 0.503282
28189.333333, 0.503283
28196.666667, 0.503282
28204.000000, 0.503282
28211.333333, 0.503283
28218.666667, 0.503283
28226.000000, 0.503282
28233.333333, 0.503282
28240.666667, 0.503282
28248.000000, 0.503283
28255.333333, 0.503283
28262.666667, 0.503283
28270.000000, 0.503283
28277.333333, 0.503283
28284.666667, 0.503283
28292.000000, 0.503283
28299.333333, 0.503283
28306.666667, 0.503283
28314.000000, 0.503283
28321.333333, 0.503283
28328.666667, 0.503283
28336.000000, 0.503283
28343.333333, 0.503283
28350.666667, 0.503283
28358.000000, 0.503283
28365.333333, 0.503283
28372.666667, 0.503283
28380.000000, 0.503283
28387.333333, 0.503283
28394.666667, 0.503283
28402.000000, 0.503283
28409.333333, 0.503283
28416.666667, 0.503283
28424.000000, 0.503283
28431.333333, 0.503283
28438.666667, 0.503283
28446.000000, 0.503283
28453.333333, 0.503283
28460.666667, 0.503283
28468.000000, 0.503284
28475.333333, 0.503284
28482.666667, 0.503284
28490.000000, 0.503284
28497.333333, 0.503284
28504.666667, 0.503284
28512.000000, 0.503284
28519.333333, 0.503284
28526.666667, 0.503284
28534.000000, 0.503284
28541.333333, 0.503284
28548.666667, 0.503284
28556.000000, 0.503284
28563.333333, 0.503284
28570.666667, 0.503284
28578.000000, 0.503284
28585.333333, 0.503284
28592.666667, 0.503284
28600.000000, 0.503284
28607.333333, 0.503284
28614.666667, 0.503284
28622.000000, 0.503284
28629.333333, 0.503284
28636.666667, 0.503284
28644.000000, 0.503284
28651.333333, 0.503284
28658.666667, 0.503284
28666.000000, 0.503284
28673.333333, 0.503284
28680.666667, 0.503284
28688.000000, 0.503284
28695.333333, 0.503284
28702.666667, 0.503284
28710.000000, 0.503285
28717.333333, 0.503285
28724.666667, 0.503284
28732.000000, 0.503284
28739.333333, 0.503284
28746.666667, 0.503284
28754.000000, 0.503284
28761.333333, 0.503284
28768.666667, 0.503285
28776.000000, 0.503285
28783.333333, 0.503284
28790.666667, 0.503285
28798.000000, 0.503285
28805.333333, 0.503285
28812.666667, 0.503284
28820.000000, 0.503284
28827.333333, 0.503285
28834.666667, 0.503285
28842.000000, 0.503285
28849.333333, 0.503285
28856.666667, 0.503285
28864.000000, 0.503285
28871.333333, 0.503285
28878.666667, 0.503285
28886.000000, 0.503285
28893.333333, 0.503285
28900.666667, 0.503285
28908.000000, 0.503285
28915.333333, 0.503285
28922.666667, 0.503285
28930.000000, 0.503285
28937.333333, 0.503285
28944.666667, 0.503285
28952.000000, 0.503285
28959.333333, 0.503285
28966.666667, 0.503285
28974.000000, 0.503285
28981.333333, 0.503285
28988.666667, 0.503285
28996.000000, 0.503286
29003.333333, 0.503285
29010.666667, 0.503285
29018.000000, 0.503285
29025.333333, 0.503285
29032.666667, 0.503285
29040.000000, 0.503285
29047.333333, 0.503286
29054.666667, 0.503286
29062.000000, 0.503286
29069.333333, 0.503286
29076.666667, 0.503286
29084.000000, 0.503286
29091.333333, 0.503286
29098.666667, 0.503286
29106.000000, 0.503286
29113.333333, 0.503286
29120.666667, 0.503286
29128.000000, 0.503286
29135.333333, 0.503286
29142.666667, 0.503286
29150.000000, 0.503286
29157.333333, 0.503286
29164.666667, 0.503286
29172.000000, 0.503286
29179.333333, 0.503286
29186.666667, 0.503285
29194.000000, 0.503286
29201.333333, 0.503286
29208.666667, 0.503286
29216.000000, 0.503286
29223.333333, 0.503286
29230.666667, 0.503286
29238.000000, 0.503286
29245.333333, 0.503286
29252.666667, 0.503286
29260.000000, 0.503286
29267.333333, 0.503286
29274.666667, 0.503287
29282.000000, 0.503287
29289.333333, 0.503286
29296.666667, 0.503286
29304.000000, 0.503287
29311.333333, 0.503286
29318.666667, 0.503286
29326.000000, 0.503286
29333.333333, 0.503287
29340.666667, 0.503286
29348.000000, 0.503286
29355.333333, 0.503287
29362.666667, 0.503287
29370.000000, 0.503286
29377.333333, 0.503286
29384.666667, 0.503286
29392.000000, 0.503286
29399.333333, 0.503286
29406.666667, 0.503286
29414.000000, 0.503286
29421.333333, 0.503287
29428.666667, 0.503287
29436.000000, 0.503287
29443.333333, 0.503287
29450.666667, 0.503287
29458.000000, 0.503286
29465.333333, 0.503287
29472.666667, 0.503287
29480.000000, 0.503287
29487.333333, 0.503287
29494.666667, 0.503287
29502.000000, 0.503287
29509.333333, 0.503287
29516.666667, 0.503287
29524.000000, 0.503287
29531.333333, 0.503287
29538.666667, 0.503287
29546.000000, 0.503287
29553.333333, 0.503287
29560.666667, 0.503287
29568.000000, 0.503288
29575.333333, 0.503288
29582.666667, 0.503287
29590.000000, 0.503287
29597.333333, 0.503287
29604.666667, 0.503287
29612.000000, 0.503287
29619.333333, 0.503287
29626.666667, 0.503287
29634.000000, 0.503288
29641.333333, 0.503288
29648.666667, 0.503287
29656.000000, 0.503287
29663.333333, 0.503287
29670.666667, 0.503287
29678.000000, 0.503287
29685.333333, 0.503287
29692.666667, 0.503287
29700.000000, 0.503287
29707.333333, 0.503287
29714.666667, 0.503288
29722.000000, 0.503288
29729.333333, 0.503287
29736.666667, 0.503287
29744.000000, 0.503287
29751.333333, 0.503287
29758.666667, 0.503287
29766.000000, 0.503287
29773.333333, 0.503287
29780.666667, 0.503287
29788.000000, 0.503287
29795.333333, 0.503288
29802.666667, 0.503288
29810.000000, 0.503288
29817.333333, 0.503288
29824.666667, 0.503288
29832.000000, 0.503288
29839.333333, 0.503287
29846.666667, 0.503287
29854.000000, 0.503288
29861.333333, 0.503288
29868.666667, 0.503288
29876.000000, 0.503288
29883.333333, 0.503288
29890.666667, 0.503288
29898.000000, 0.503288
29905.333333, 0.503287
29912.666667, 0.503288
29920.000000, 0.503288
29927.333333, 0.503288
29934.666667, 0.503288
29942.000000, 0.503287
29949.333333, 0.503287
29956.666667, 0.503288
29964.000000, 0.503288
29971.333333, 0.503288
29978.666667, 0.503288
29986.000000, 0.503288
29993.333333, 0.503289
30000.666667, 0.503288
30008.000000, 0.503288
30015.333333, 0.503288
30022.666667, 0.503288
30030.000000, 0.503288
30037.333333, 0.503288
30044.666667, 0.503288
30052.000000, 0.503288
30059.333333, 0.503288
30066.666667, 0.503289
30074.000000, 0.503288
30081.333333, 0.503288
30088.666667, 0.503288
30096.000000, 0.503288
30103.333333, 0.503288
30110.666667, 0.503288
30118.000000, 0.503288
30125.333333, 0.503288
30132.666667, 0.503288
30140.000000, 0.503289
30147.333333, 0.503289
30154.666667, 0.503289
30162.000000, 0.503289
30169.333333, 0.503289
30176.666667, 0.503289
30184.000000, 0.503289
30191.333333, 0.503289
30198.666667, 0.503288
30206.000000, 0.503288
30213.333333, 0.503288
30220.666667, 0.503289
30228.000000, 0.503288
30235.333333, 0.503289
30242.666667, 0.503289
30250.000000, 0.503289
30257.333333, 0.503289
30264.666667, 0.503289
30272.000000, 0.503289
30279.333333, 0.503289
30286.666667, 0.503289
30294.000000, 0.503289
30301.333333, 0.503289
30308.666667, 0.503289
30316.000000, 0.503289
30323.333333, 0.503289
30330.666667, 0.503289
30338.000000, 0.503289
30345.333333, 0.503289
30352.666667, 0.503289
30360.000000, 0.503289
30367.333333, 0.503289
30374.666667, 0.503289
30382.000000, 0.503289
30389.333333, 0.503289
30396.666667, 0.503289
30404.000000, 0.503289
30411.333333, 0.503289
30418.666667, 0.503289
30426.000000, 0.503289
30433.333333, 0.503289
30440.666667, 0.503290
30448.000000, 0.503290
30455.333333, 0.503289
30462.666667, 0.503289
30470.000000, 0.503289
30477.333333, 0.503289
30484.666667, 0.503289
30492.000000, 0.503290
30499.333333, 0.503290
30506.666667, 0.503289
30514.000000, 0.503289
30521.333333, 0.503289
30528.666667, 0.503290
30536.000000, 0.503290
30543.333333, 0.503289
30550.666667, 0.503289
30558.000000, 0.503290
30565.333333, 0.503290
30572.666667, 0.503290
30580.000000, 0.503290
30587.333333, 0.503290
30594.666667, 0.503289
30602.000000, 0.503289
30609.333333, 0.503290
30616.666667, 0.503289
30624.000000, 0.503289
30631.333333, 0.503289
30638.666667, 0.503289
30646.000000, 0.503290
30653.333333, 0.503290
30660.666667, 0.503289
30668.000000, 0.503289
30675.333333, 0.503290
30682.666667, 0.503290
30690.000000, 0.503290
30697.333333, 0.503290
30704.666667, 0.503290
30712.000000, 0.503290
30719.333333, 0.503290
30726.666667, 0.503290
30734.000000, 0.503290
30741.333333, 0.503290
30748.666667, 0.503290
30756.000000, 0.503289
30763.333333, 0.503289
30770.666667, 0.503290
30778.000000, 0.503290
30785.333333, 0.503290
30792.666667, 0.503290
30800.000000, 0.503290
30807.333333, 0.503290
30814.666667, 0.503290
30822.000000, 0.503290
30829.333333, 0.503290
30836.666667, 0.503290
30844.000000, 0.503290
30851.333333, 0.503290
30858.666667, 0.503291
30866.000000, 0.503291
30873.333333, 0.503290
30880.666667, 0.503290
30888.000000, 0.503290
30895.333333, 0.503290
30902.666667, 0.503290
30910.000000, 0.503290
30917.333333, 0.503290
30924.666667, 0.503290
30932.000000, 0.503290
30939.333333, 0.503290
30946.666667, 0.503290
30954.000000, 0.503290
30961.333333, 0.503290
30968.666667, 0.503290
30976.000000, 0.503290
30983.333333, 0.503290
30990.666667, 0.503290
30998.000000, 0.503290
31005.333333, 0.503290
31012.666667, 0.503290
31020.000000, 0.503291
31027.333333, 0.503291
31034.666667, 0.503291
31042.000000, 0.503290
31049.333333, 0.503290
31056.666667, 0.503290
31064.000000, 0.503290
31071.333333, 0.503290
31078.666667, 0.503290
31086.000000, 0.503290
31093.333333, 0.503290
31100.666667, 0.503291
31108.000000, 0.503291
31115.333333, 0.503291
31122.666667, 0.503291
31130.000000, 0.503290
31137.333333, 0.503291
31144.666667, 0.503291
31152.000000, 0.503291
31159.333333, 0.503290
31166.666667, 0.503290
31174.000000, 0.503290
31181.333333, 0.503290
31188.666667, 0.503291
31196.000000, 0.503291
31203.333333, 0.503291
31210.666667, 0.503291
31218.000000, 0.503291
31225.333333, 0.503291
31232.666667, 0.503291
31240.000000, 0.503291
31247.333333, 0.503290
31254.666667, 0.503291
31262.000000, 0.503291
31269.333333, 0.503290
31276.666667, 0.503290
31284.000000, 0.503291
31291.333333, 0.503291
31298.666667, 0.503291
31306.000000, 0.503291
31313.333333, 0.503291
31320.666667, 0.503291
31328.000000, 0.503291
31335.333333, 0.503291
31342.666667, 0.503291
31350.000000, 0.503291
31357.333333, 0.503291
31364.666667, 0.503291
31372.000000, 0.503291
31379.333333, 0.503291
31386.666667, 0.503291
31394.000000, 0.503291
31401.333333, 0.503291
31408.666667, 0.503291
31416.000000, 0.503291
31423.333333, 0.503291
31430.666667, 0.503291
31438.000000, 0.503291
31445.333333, 0.503291
31452.666667, 0.503291
31460.000000, 0.503291
31467.333333, 0.503291
31474.666667, 0.503291
31482.000000, 0.503290
31489.333333, 0.503291
31496.666667, 0.503291
31504.000000, 0.503290
31511.333333, 0.503290
31518.666667, 0.503291
31526.000000, 0.503291
31533.333333, 0.503291
31540.666667, 0.503291
31548.000000, 0.503291
31555.333333, 0.503291
31562.666667, 0.503291
31570.000000, 0.503291
31577.333333, 0.503291
31584.666667, 0.503291
31592.000000, 0.503291
31599.333333, 0.503291
31606.666667, 0.503291
31614.000000, 0.503291
31621.333333, 0.503291
31628.666667, 0.503291
31636.000000, 0.503291
31643.333333, 0.503291
31650.666667, 0.503291
31658.000000, 0.503291
31665.333333, 0.503291
31672.666667, 0.503291
31680.000000, 0.503291
31687.333333, 0.503291
31694.666667, 0.503291
31702.000000, 0.503291
31709.333333, 0.503291
31716.666667, 0.503291
31724.000000, 0.503291
31731.333333, 0.503291
31738.666667, 0.503291
31746.000000, 0.503291
31753.333333, 0.503291
31760.666667, 0.503291
31768.000000, 0.503291
31775.333333, 0.503291
31782.666667, 0.503291
31790.000000, 0.503291
31797.333333, 0.503292
31804.666667, 0.503291
31812.000000, 0.503291
31819.333333, 0.503291
31826.666667, 0.503291
31834.000000, 0.503291
31841.333333, 0.503291
31848.666667, 0.503291
31856.000000, 0.503291
31863.333333, 0.503291
31870.666667, 0.503291
31878.000000, 0.503292
31885.333333, 0.503292
31892.666667, 0.503291
31900.000000, 0.503291
31907.333333, 0.503291
31914.666667, 0.503292
31922.000000, 0.503291
31929.333333, 0.503292
31936.666667, 0.503292
31944.000000, 0.503292
31951.333333, 0.503292
31958.666667, 0.503291
31966.000000, 0.503291
31973.333333, 0.503292
31980.666667, 0.503292
31988.000000, 0.503292
31995.333333, 0.503292
32002.666667, 0.503291
32010.000000, 0.503291
32017.333333, 0.503291
32024.666667, 0.503292
32032.000000, 0.503292
32039.333333, 0.503291
32046.666667, 0.503292
32054.000000, 0.503292
32061.333333, 0.503292
32068.666667, 0.503291
32076.000000, 0.503291
32083.333333, 0.503291
32090.666667, 0.503292
32098.000000, 0.503292
32105.333333, 0.503292
32112.666667, 0.503292
32120.000000, 0.503292
32127.333333, 0.503291
32134.666667, 0.503291
32142.000000, 0.503291
32149.333333, 0.503292
32156.666667, 0.503292
32164.000000, 0.503292
32171.333333, 0.503292
32178.666667, 0.503292
32186.000000, 0.503292
32193.333333, 0.503292
32200.666667, 0.503292
32208.000000, 0.503292
32215.333333, 0.503292
32222.666667, 0.503292
32230.000000, 0.503292
32237.333333, 0.503292
32244.666667, 0.503292
32252.000000, 0.503292
32259.333333, 0.503292
32266.666667, 0.503292
32274.000000, 0.503291
32281.333333, 0.503291
32288.666667, 0.503291
32296.000000, 0.503292
32303.333333, 0.503292
32310.666667, 0.503291
32318.000000, 0.503291
32325.333333, 0.503292
32332.666667, 0.503292
32340.000000, 0.503292
32347.333333, 0.503292
32354.666667, 0.503292
32362.000000, 0.503292
32369.333333, 0.503292
32376.666667, 0.503292
32384.000000, 0.503292
32391.333333, 0.503292
32398.666667, 0.503292
32406.000000, 0.503291
32413.333333, 0.503292
32420.666667, 0.503292
32428.000000, 0.503292
32435.333333, 0.503292
32442.666667, 0.503292
32450.000000, 0.503292
32457.333333, 0.503292
32464.666667, 0.503292
32472.000000, 0.503292
32479.333333, 0.503291
32486.666667, 0.503292
32494.000000, 0.503292
32501.333333, 0.503291
32508.666667, 0.503291
32516.000000, 0.503292
32523.333333, 0.503292
32530.666667, 0.503292
32538.000000, 0.503292
32545.333333, 0.503291
32552.666667, 0.503291
32560.000000, 0.503292
32567.333333, 0.503292
32574.666667, 0.503291
32582.000000, 0.503292
32589.333333, 0.503292
32596.666667, 0.503292
32604.000000, 0.503293
32611.333333, 0.503292
32618.666667, 0.503292
32626.000000, 0.503291
32633.333333, 0.503292
32640.666667, 0.503292
32648.000000, 0.503291
32655.333333, 0.503291
32662.666667, 0.503291
32670.000000, 0.503291
32677.333333, 0.503292
32684.666667, 0.503292
32692.000000, 0.503292
32699.333333, 0.503292
32706.666667, 0.503292
32714.000000, 0.503291
32721.333333, 0.503291
32728.666667, 0.503292
32736.000000, 0.503292
32743.333333, 0.503292
32750.666667, 0.503292
32758.000000, 0.503292
32765.333333, 0.503292
32772.666667, 0.503292
32780.000000, 0.503292
32787.333333, 0.503292
32794.666667, 0.503292
32802.000000, 0.503292
32809.333333, 0.503292
32816.666667, 0.503292
32824.000000, 0.503291
32831.333333, 0.503291
32838.666667, 0.503292
32846.000000, 0.503292
32853.333333, 0.503292
32860.666667, 0.503292
32868.000000, 0.503292
32875.333333, 0.503292
32882.666667, 0.503292
32890.000000, 0.503291
32897.333333, 0.503291
32904.666667, 0.503291
32912.000000, 0.503292
32919.333333, 0.503292
32926.666667, 0.503292
32934.000000, 0.503292
32941.333333, 0.503292
32948.666667, 0.503292
32956.000000, 0.503291
32963.333333, 0.503291
32970.666667, 0.503291
32978.000000, 0.503292
32985.333333, 0.503292
32992.666667, 0.503292
