'freq[cm-1]','tip3p[200ps/hann/30]', 'spce/qspcfw[200ps/hann/30]', 'spce/spcfw[200ps/hann/30]', 'spce[200ps/hann/30]', 'opc3pol[200ps/hann/30]', 'pbe[45ps/hann/30]'
383.000000,741.906586,222.694094,177.818639,534.174759,128.295714,26.195967
384.000000,744.327704,223.598596,178.412126,536.392629,128.758106,26.350853
385.000000,746.850157,224.531658,179.030539,538.629481,129.232188,26.508680
386.000000,749.365081,225.456332,179.648460,540.844948,129.704947,26.672306
387.000000,751.878336,226.374965,180.268435,543.023076,130.174990,26.828424
388.000000,754.442744,227.304930,180.902241,545.206982,130.649786,26.983034
389.000000,756.981040,228.220400,181.533901,547.336104,131.119115,27.135982
390.000000,759.630243,229.159838,182.191799,549.498433,131.601440,27.287122
391.000000,762.288628,230.093233,182.853849,551.626541,132.084978,27.432754
392.000000,764.912823,231.012220,183.516785,553.701937,132.560471,27.580342
393.000000,767.642876,231.953349,184.206447,555.809243,133.052906,27.725677
394.000000,770.322331,232.873421,184.891823,557.843403,133.533296,27.875765
395.000000,773.102370,233.818535,185.607491,559.916214,134.028860,28.017337
396.000000,775.898397,234.760334,186.333728,561.951537,134.522008,28.156502
397.000000,778.673057,235.683828,187.057888,563.935056,135.011114,28.293190
398.000000,781.556902,236.630483,187.815505,565.953809,135.515094,28.423425
399.000000,784.386738,237.554745,188.566062,567.898354,136.010195,28.555490
400.000000,787.332266,238.501252,189.348687,569.887606,136.521272,28.684844
401.000000,790.282781,239.444438,190.138009,571.840100,137.030956,28.819430
402.000000,793.214934,240.374205,190.931883,573.739124,137.537183,28.944421
403.000000,796.272605,241.330461,191.757465,575.680127,138.063515,29.066745
404.000000,799.272252,242.263524,192.579516,577.549812,138.578757,29.186384
405.000000,802.397985,243.226245,193.437225,579.472724,139.116927,29.303322
406.000000,805.522903,244.186493,194.307119,581.373650,139.656064,29.413775
407.000000,808.638132,245.132512,195.175411,583.217727,140.187776,29.525762
408.000000,811.871979,246.107114,196.082677,585.111359,140.742222,29.643928
409.000000,815.125019,247.080258,196.997520,586.983150,141.298386,29.751613
410.000000,818.388524,248.048976,197.915649,588.827287,141.851976,29.856639
411.000000,821.733404,249.033128,198.856044,590.696746,142.417047,29.959007
412.000000,825.059956,250.009084,199.794757,592.521628,142.977832,30.058715
413.000000,828.516716,251.014528,200.769601,594.411417,143.555793,30.152307
414.000000,831.989545,252.024272,201.750901,596.284368,144.134699,30.247126
415.000000,835.473418,253.033293,202.734487,598.144322,144.716638,30.348584
416.000000,839.040075,254.063220,203.738275,600.034962,145.307034,30.439289
417.000000,842.593033,255.086691,204.738040,601.898612,145.896225,30.527407
418.000000,846.291652,256.148791,205.772740,603.835881,146.503464,30.612935
419.000000,850.007758,257.215123,206.813796,605.768381,147.115220,30.695872
420.000000,853.743636,258.286896,207.852095,607.700701,147.725710,30.776209
421.000000,857.556028,259.379275,208.911088,609.669426,148.348517,30.849465
422.000000,861.371131,260.473583,209.961304,611.627240,148.965671,30.925162
423.000000,865.317448,261.607021,211.041098,613.672548,149.603067,31.007796
424.000000,869.293829,262.751794,212.122227,615.735249,150.242803,31.079498
425.000000,873.276298,263.898004,213.196076,617.781675,150.876918,31.148668
426.000000,877.396240,265.090975,214.296816,619.925996,151.530933,31.215317
427.000000,881.489558,266.275240,215.382701,622.041240,152.174014,31.279458
428.000000,885.723832,267.507756,216.494121,624.249865,152.837347,31.335787
429.000000,889.993519,268.751073,217.607307,626.481682,153.502704,31.395657
430.000000,894.262123,269.994262,218.707884,628.713283,154.160919,31.462330
431.000000,898.668522,271.284847,219.840539,631.045721,154.839241,31.518530
432.000000,903.047297,272.567986,220.949490,633.358777,155.505297,31.572441
433.000000,907.559213,273.899360,222.089512,635.784305,156.188694,31.624126
434.000000,912.090500,275.244034,223.225306,638.239199,156.871589,31.673652
435.000000,916.624491,276.590202,224.348333,640.694516,157.547830,31.716829
436.000000,921.286768,277.988523,225.497347,643.248335,158.243998,31.762826
437.000000,925.915653,279.375488,226.625261,645.790377,158.926266,31.806838
438.000000,930.685237,280.809745,227.779397,648.439381,159.626378,31.857420
439.000000,935.464735,282.251922,228.927974,651.115283,160.322712,31.899025
440.000000,940.235922,283.694264,230.063660,653.799153,161.011771,31.939139
441.000000,945.141769,285.181938,231.227852,656.590664,161.718529,31.977902
442.000000,950.059577,286.679223,232.388316,659.416576,162.421892,32.015463
443.000000,954.991653,288.180866,233.542153,662.263541,163.123016,32.048958
444.000000,959.991027,289.711104,234.708687,665.185251,163.830341,32.084980
445.000000,964.958619,291.231060,235.862185,668.094302,164.530125,32.128517
446.000000,970.048232,292.799765,237.043650,671.129930,165.244872,32.164401
447.000000,975.136193,294.369987,238.223222,674.178260,165.956233,32.200036
448.000000,980.207164,295.934770,239.395553,677.247773,166.662694,32.235621
449.000000,985.332181,297.521295,240.581921,680.377011,167.372182,32.271360
450.000000,990.403682,299.092980,241.755866,683.501212,168.074281,32.304445
451.000000,995.580462,300.701776,242.959644,686.735849,168.789881,32.341500
452.000000,1000.726326,302.310758,244.162520,690.003300,169.503465,32.389257
453.000000,1005.848904,303.906697,245.362052,693.262084,170.212034,32.429423
454.000000,1010.993322,305.519465,246.577271,696.599317,170.926078,32.470904
455.000000,1016.075771,307.108096,247.782938,699.903966,171.629263,32.513916
456.000000,1021.246522,308.726904,249.020330,703.303370,172.349137,32.558666
457.000000,1026.372437,310.332810,250.259865,706.709022,173.064620,32.601570
458.000000,1031.423453,311.918340,251.491992,710.096533,173.769601,32.650880
459.000000,1036.535413,313.529492,252.757322,713.585626,174.491399,32.714412
460.000000,1041.528075,315.105115,254.007180,717.019438,175.196410,32.770150
461.000000,1046.583113,316.706644,255.292251,720.546163,175.918617,32.828694
462.000000,1051.571237,318.291323,256.580948,724.061254,176.637292,32.890210
463.000000,1056.472374,319.847569,257.864364,727.553528,177.343774,32.954847
464.000000,1061.425298,321.424222,259.188102,731.124200,178.069987,33.017695
465.000000,1066.237932,322.963816,260.496630,734.641945,178.776212,33.089615
466.000000,1071.089884,324.517555,261.845482,738.245140,179.503582,33.164913
467.000000,1075.855084,326.054040,263.197637,741.839861,180.224248,33.257624
468.000000,1080.517561,327.562385,264.549385,745.393005,180.934033,33.341966
469.000000,1085.210927,329.091065,265.940131,749.023794,181.661470,33.430139
470.000000,1089.751793,330.575999,267.320697,752.592025,182.371795,33.522189
471.000000,1094.311514,332.087943,268.744620,756.225463,183.099059,33.618137
472.000000,1098.767944,333.582611,270.173380,759.853119,183.820077,33.712196
473.000000,1103.102465,335.042096,271.602215,763.437910,184.531385,33.816683
474.000000,1107.460465,336.524583,273.070138,767.098251,185.257578,33.939872
475.000000,1111.713370,337.987874,274.550751,770.738610,185.978233,34.054001
476.000000,1115.863524,339.429961,276.036881,774.346799,186.694444,34.172038
477.000000,1119.963090,340.877613,277.551947,777.984848,187.413103,34.293921
478.000000,1123.920153,342.294957,279.061774,781.567069,188.122183,34.419568
479.000000,1127.883995,343.738687,280.617134,785.219117,188.844580,34.543024
480.000000,1131.723297,345.164895,282.180915,788.834690,189.561627,34.676658
481.000000,1135.459724,346.577616,283.747090,792.424348,190.272498,34.813619
482.000000,1139.119120,347.995426,285.341999,796.016615,190.986036,34.968540
483.000000,1142.642796,349.392621,286.929530,799.562509,191.685674,35.113927
484.000000,1146.148182,350.819014,288.559511,803.165738,192.401613,35.262495
485.000000,1149.532849,352.236564,290.195434,806.733077,193.109599,35.414109
486.000000,1152.814975,353.643712,291.829823,810.280225,193.809326,35.568626
487.000000,1156.032924,355.062799,293.488825,813.832253,194.513854,35.719704
488.000000,1159.098011,356.464411,295.136167,817.331166,195.200334,35.880395
489.000000,1162.162587,357.900753,296.823534,820.900553,195.904525,36.058248
490.000000,1165.098503,359.336738,298.512030,824.434522,196.598287,36.225687
491.000000,1167.883964,360.755328,300.185080,827.906507,197.273924,36.395485
492.000000,1170.688255,362.220724,301.894626,831.439641,197.964506,36.567531
493.000000,1173.288608,363.654635,303.578086,834.885794,198.629508,36.741723
494.000000,1175.926245,365.131635,305.293848,838.391578,199.308753,36.911982
495.000000,1178.443094,366.603943,307.003916,841.867199,199.974717,37.090967
496.000000,1180.798809,368.068462,308.694493,845.272321,200.624273,37.286148
497.000000,1183.174009,369.580022,310.412095,848.743564,201.284453,37.470761
498.000000,1185.356619,371.068695,312.098489,852.120614,201.921353,37.657323
499.000000,1187.549942,372.600521,313.811083,855.554662,202.567468,37.845823
500.000000,1189.614250,374.137939,315.508769,858.952303,203.199504,38.036260
501.000000,1191.548853,375.667009,317.181768,862.285603,203.816688,38.223388
502.000000,1193.515588,377.255682,318.872458,865.691008,204.438289,38.418442
503.000000,1195.304160,378.809003,320.529411,868.995514,205.040011,38.615422
504.000000,1197.142169,380.430644,322.201267,872.378376,205.646957,38.830355
505.000000,1198.877370,382.049495,323.856262,875.718874,206.244814,39.033729
506.000000,1200.466938,383.651986,325.478999,878.984888,206.823928,39.239543
507.000000,1202.124465,385.305614,327.116573,882.328503,207.417815,39.447917
508.000000,1203.668468,386.964250,328.738495,885.635549,207.996436,39.658978
509.000000,1205.140649,388.614275,330.329076,888.895612,208.562586,39.867490
510.000000,1206.579055,390.297411,331.926702,892.179313,209.124289,40.085050
511.000000,1207.913962,391.957495,333.477358,895.387949,209.669411,40.322057
512.000000,1209.310690,393.672323,335.050412,898.664438,210.227116,40.548256
513.000000,1210.628605,395.383503,336.590790,901.899592,210.771896,40.778124
514.000000,1211.877503,397.084272,338.104628,905.083088,211.307769,41.011853
515.000000,1213.116069,398.812036,339.610108,908.276415,211.840651,41.249634
516.000000,1214.256200,400.514889,341.079611,911.399130,212.359062,41.485468
517.000000,1215.465648,402.263290,342.562799,914.573671,212.890538,41.732719
518.000000,1216.601305,404.003604,344.018814,917.704919,213.412719,41.997643
519.000000,1217.702990,405.728781,345.449808,920.794321,213.924937,42.255989
520.000000,1218.809742,407.471400,346.873527,923.888424,214.439923,42.519408
521.000000,1219.842184,409.188470,348.262349,926.910113,214.939547,42.788066
522.000000,1220.957574,410.939077,349.668780,929.988671,215.453089,43.062113
523.000000,1222.019912,412.675036,351.050863,933.022965,215.956029,43.334986
524.000000,1223.015422,414.382096,352.398883,935.976349,216.446191,43.621050
525.000000,1224.073553,416.118510,353.773140,938.985541,216.950410,43.925275
526.000000,1225.047578,417.813955,355.100538,941.885736,217.435231,44.224452
527.000000,1226.087900,419.538365,356.459083,944.847544,217.937643,44.529575
528.000000,1227.091872,421.247648,357.797237,947.768336,218.430606,44.840677
529.000000,1228.047029,422.925624,359.102616,950.593992,218.911797,45.157761
530.000000,1229.103758,424.638236,360.431889,953.482772,219.408221,45.473975
531.000000,1230.062996,426.298220,361.726324,956.247805,219.885641,45.803793
532.000000,1231.136974,427.996377,363.049233,959.086553,220.379159,46.139288
533.000000,1232.184286,429.673069,364.366910,961.881069,220.864246,46.493893
534.000000,1233.180049,431.311769,365.656164,964.576778,221.341634,46.842341
535.000000,1234.298033,432.986475,366.990144,967.355295,221.835068,47.196254
536.000000,1235.318915,434.609566,368.284392,970.004423,222.309992,47.555425
537.000000,1236.466228,436.273741,369.626395,972.722201,222.802538,47.919612
538.000000,1237.588186,437.918940,370.963947,975.383846,223.287218,48.281667
539.000000,1238.659408,439.524657,372.281523,977.961760,223.757108,48.655921
540.000000,1239.849471,441.163978,373.641852,980.613376,224.243300,49.047474
541.000000,1241.014693,442.782724,375.004440,983.215921,224.715897,49.431262
542.000000,1242.197307,444.393544,376.362714,985.776360,225.188041,49.818507
543.000000,1243.423648,446.012434,377.751219,988.341346,225.657988,50.208802
544.000000,1244.602311,447.611946,379.124402,990.841401,226.116493,50.601710
545.000000,1245.942557,449.253578,380.556323,993.427288,226.589076,50.990307
546.000000,1247.241315,450.891284,381.989704,995.988116,227.049836,51.387875
547.000000,1248.570071,452.518308,383.426499,998.506335,227.502483,51.786484
548.000000,1249.928509,454.163861,384.896427,1001.068000,227.950921,52.200366
549.000000,1251.269675,455.792073,386.359755,1003.565272,228.383595,52.601637
550.000000,1252.755801,457.477892,387.885696,1006.162286,228.826802,53.002599
551.000000,1254.228587,459.167628,389.421789,1008.734593,229.256271,53.402699
552.000000,1255.722812,460.861564,390.959378,1011.287193,229.674770,53.801371
553.000000,1257.249157,462.589577,392.531453,1013.876074,230.087686,54.192441
554.000000,1258.760120,464.309796,394.098928,1016.422696,230.479423,54.587253
555.000000,1260.401967,466.095977,395.726110,1019.099484,230.879838,54.996728
556.000000,1262.036668,467.891722,397.359487,1021.756097,231.260813,55.387057
557.000000,1263.651556,469.689972,398.996576,1024.399640,231.620441,55.773289
558.000000,1265.402521,471.558526,400.686706,1027.171624,231.986252,56.154872
559.000000,1267.078993,473.416265,402.368259,1029.887920,232.319048,56.531260
560.000000,1268.883431,475.352265,404.103845,1032.746329,232.657326,56.896258
561.000000,1270.680126,477.308222,405.859209,1035.619822,232.970318,57.261378
562.000000,1272.437409,479.264310,407.606369,1038.479814,233.260448,57.640194
563.000000,1274.322522,481.296986,409.423464,1041.492398,233.552599,57.994078
564.000000,1276.108542,483.320584,411.213413,1044.462411,233.811962,58.340487
565.000000,1278.026562,485.431893,413.071376,1047.576808,234.071380,58.678991
566.000000,1279.895999,487.574737,414.937701,1050.723601,234.307863,59.009178
567.000000,1281.724877,489.720848,416.796830,1053.868457,234.514072,59.324494
568.000000,1283.644104,491.951092,418.718234,1057.176888,234.720633,59.637707
569.000000,1285.469160,494.169470,420.616925,1060.442728,234.889928,59.941397
570.000000,1287.363820,496.466301,422.572715,1063.886668,235.056372,60.258397
571.000000,1289.192081,498.785705,424.534433,1067.364161,235.194696,60.545553
572.000000,1290.968596,501.112791,426.492398,1070.844885,235.302695,60.822784
573.000000,1292.830182,503.516924,428.504298,1074.492151,235.408108,61.089903
574.000000,1294.617104,505.937803,430.524927,1078.162694,235.482506,61.346759
575.000000,1296.370409,508.373664,432.547303,1081.882202,235.539442,61.587044
576.000000,1298.091082,510.841216,434.599447,1085.690067,235.573724,61.823849
577.000000,1299.705631,513.309628,436.641467,1089.510379,235.581640,62.071749
578.000000,1301.373603,515.838915,438.739845,1093.504588,235.582883,62.290478
579.000000,1302.924384,518.379295,440.841889,1097.528369,235.556054,62.499001
580.000000,1304.416726,520.922423,442.947632,1101.580273,235.507538,62.697415
581.000000,1305.830199,523.495679,445.088210,1105.716513,235.436583,62.885849
582.000000,1307.121637,526.045314,447.214910,1109.851216,235.338668,63.057527
583.000000,1308.422932,528.646973,449.397477,1114.144404,235.234399,63.227451
584.000000,1309.573664,531.239681,451.580320,1118.454765,235.101750,63.405575
585.000000,1310.656102,533.813471,453.760755,1122.789393,234.950185,63.559416
586.000000,1311.623941,536.396952,455.964742,1127.182198,234.774594,63.704709
587.000000,1312.456724,538.939002,458.155286,1131.559885,234.571852,63.841835
588.000000,1313.280369,541.512883,460.401766,1136.083942,234.370747,63.971210
589.000000,1313.951032,544.052195,462.642655,1140.608509,234.138342,64.085457
590.000000,1314.448960,546.547699,464.872999,1145.106376,233.879891,64.201718
591.000000,1314.946053,549.064569,467.155808,1149.742549,233.625112,64.334195
592.000000,1315.199202,551.508260,469.408890,1154.285783,233.333153,64.441430
593.000000,1315.450942,553.969180,471.714488,1158.977441,233.043352,64.543758
594.000000,1315.513627,556.383542,474.017024,1163.645900,232.728283,64.641814
595.000000,1315.411138,558.726014,476.299392,1168.255369,232.390428,64.736251
596.000000,1315.303041,561.078689,478.640991,1172.979334,232.049071,64.819584
597.000000,1314.942594,563.335158,480.939797,1177.596009,231.678659,64.909899
598.000000,1314.596408,565.591473,483.291165,1182.308401,231.305331,64.998534
599.000000,1314.051799,567.781572,485.627930,1186.975604,230.909175,65.117032
600.000000,1313.326609,569.893187,487.941230,1191.583334,230.491840,65.209046
601.000000,1312.595207,572.011650,490.308323,1196.290892,230.077916,65.302180
